,0
501,993181.7908000009
502,996291.1056000008
503,970836.2080000008
504,1003139.6116000009
505,1012529.4870000009
506,1019762.1252000009
507,1026349.9348000009
508,1028683.5184000009
509,1025677.1928000009
510,1018431.979000001
511,1034320.8936000009
512,1034164.0460000009
513,1040727.199000001
514,1049050.726400001
515,1032000.9214000009
516,1033081.282600001
517,1038506.5396000008
518,1048604.275600001
519,1038013.3726000009
520,1030002.1104000009
521,1051411.979000001
522,1064354.2654000008
523,1060637.6022000008
524,1071533.4532000008
525,1079405.062600001
526,1076719.042000001
527,1064647.3316000008
528,1066386.367000001
529,1065536.595800001
530,1078730.227800001
531,1079364.010000001
532,1080477.789800001
533,1084311.965400001
534,1086124.126600001
535,1085960.181000001
536,1082579.9360000012
537,1089396.4036000008
538,1092782.3458000012
539,1093749.075400001
540,1093151.601400001
541,1090984.129600001
542,1097484.665800001
543,1097644.078000001
544,1098347.7896000012
545,1092948.798600001
546,1081315.527400001
547,1079889.8988000008
548,1099395.2754000009
549,1104662.180800001
550,1111918.6670000008
551,1110262.1268000011
552,1119311.3926000008
553,1119860.8256000008
554,1123181.2566000011
555,1127118.175600001
556,1142738.180400001
557,1120398.829000001
558,1118498.057800001
559,1123134.1934000012
560,1116690.612400001
561,1118987.1544000008
562,1126570.5882000008
563,1139966.395000001
564,1143854.3542000009
565,1149783.1996000009
566,1149383.324000001
567,1154766.149800001
568,1157432.056600001
569,1153729.854000001
570,1159369.1644000008
571,1156853.0550000009
572,1161425.354400001
573,1161593.537800001
574,1165263.420600001
575,1168997.190600001
576,1170375.847600001
577,1173430.1998000008
578,1187240.641400001
579,1183762.835200001
580,1188225.041000001
581,1189208.9314000008
582,1191358.518400001
583,1182726.2980000009
584,1179160.107200001
585,1174359.328600001
586,1191935.566400001
587,1185063.844200001
588,1163304.0454000009
589,1160532.0206000009
590,1154628.305200001
591,1155983.909800001
592,1117973.809800001
593,1129593.038200001
594,1144736.427400001
595,1155680.765600001
596,1144412.6670000008
597,1125961.7062000008
598,1137200.507200001
599,1132344.970600001
600,1115721.350200001
601,1115176.885200001
602,1111139.922000001
603,1102332.5722000008
604,1106798.651600001
605,1089734.116200001
606,1066520.837200001
607,1095592.734800001
608,1103493.2366000009
609,1112015.712400001
610,1132935.160200001
611,1145823.639400001
612,1147349.976400001
613,1140848.5084000009
614,1147476.0616000008
615,1142675.393200001
616,1149447.7404000012
617,1165917.965600001
618,1170240.237400001
619,1181007.095200001
620,1179267.318200001
621,1176717.446800001
622,1156623.083600001
623,1161977.185000001
624,1166403.869200001
625,1167900.139200001
626,1183658.725280001
627,1188349.225280001
628,1197292.445280001
629,1194853.3852800012
630,1186473.025280001
631,1192414.325280001
632,1204296.925280001
633,1203421.365280001
634,1210363.3052800011
635,1214240.7852800011
636,1207986.7852800011
637,1202045.4852800008
638,1203421.365280001
639,1194603.225280001
640,1204109.3052800011
641,1211989.345280001
642,1220494.7852800011
643,1208924.8852800012
644,1221370.345280001
645,1217180.165280001
646,1211926.8052800011
647,1195166.085280001
648,1189224.7852800011
649,1171713.585280001
650,1130312.105280001
651,1146134.725280001
652,1152326.185280001
653,1177404.725280001
654,1166335.145280001
655,1152951.585280001
656,1178217.7452800008
657,1143007.725280001
658,1141694.3852800012
659,1160018.605280001
660,1178467.905280001
661,1169337.065280001
662,1179718.705280001
663,1175903.765280001
664,1138692.465280001
665,1155890.965280001
666,1153451.905280001
667,1157579.5452800011
668,1175278.365280001
669,1172464.065280001
670,1161081.7852800011
671,1177842.505280001
672,1199418.8052800011
673,1198230.5452800011
674,1195728.945280001
675,1192289.2452800008
676,1203483.905280001
677,1208487.105280001
678,1204171.845280001
679,1198793.405280001
680,1204547.085280001
681,1204046.765280001
682,1206048.0452800011
683,1193289.8852800012
684,1191413.685280001
685,1175591.065280001
686,1188787.005280001
687,1184409.205280001
688,1169712.3052800011
689,1180844.425280001
690,1171213.265280001
691,1151075.3852800012
692,1163708.465280001
693,1180844.425280001
694,1177279.645280001
695,1159643.365280001
696,1170963.105280001
697,1180031.405280001
698,1195228.6252800012
699,1195103.5452800011
700,1210300.765280001
701,1207298.845280001
702,1210488.3852800012
703,1198855.945280001
704,1209487.7452800008
705,1199856.585280001
706,1202170.565280001
707,1213865.5452800011
708,1223559.2452800008
709,1235629.465280001
710,1226060.845280001
711,1232002.145280001
712,1232565.005280001
713,1243759.665280001
714,1251452.085280001
715,1252140.025280001
716,1249325.725280001
717,1253515.905280001
718,1258519.105280001
719,1256830.525280001
720,1260457.845280001
721,1260770.5452800011
722,1259769.905280001
723,1269025.825280001
724,1270026.465280001
725,1271902.665280001
726,1264272.7852800011
727,1261458.4852800008
728,1262271.505280001
729,1277218.565280001
730,1279657.6252800012
731,1288600.845280001
732,1282722.085280001
733,1269588.685280001
734,1259644.825280001
735,1266023.905280001
736,1268525.505280001
737,1282096.685280001
738,1276280.465280001
739,1275217.2852800011
740,1281971.605280001
741,1291540.225280001
742,1295792.945280001
743,1308801.265280001
744,1309551.7452800008
745,1310552.3852800012
746,1318745.1252800012
747,1324061.025280001
748,1324686.425280001
749,1325374.365280001
750,1337069.345280001
751,1335943.6252800012
752,1327188.025280001
753,1329689.6252800012
754,1351891.325280001
755,1339508.405280001
756,1348138.925280001
757,1347951.3052800011
758,1358082.7852800011
759,1369590.145280001
760,1366087.905280001
761,1381847.9852800008
762,1376407.005280001
763,1376969.865280001
764,1390165.8052800011
765,1397045.205280001
766,1396419.8052800011
767,1400109.665280001
768,1404612.5452800011
769,1392792.4852800008
770,1364024.085280001
771,1384974.9852800008
772,1387226.425280001
773,1392167.085280001
774,1370090.465280001
