asset_id,symbol,price,target_weight,target_qty,current_qty,delta,action,planned_qty
133366,EW,81.37,0.002524373551955822,3.107982533423657,3.12,-0.012017466576343061,SELL,0.012017466576343061
135990,NRG,145.58,0.002524373551955822,1.737165398713305,1.745942696,-0.008777297286694852,SELL,0.008777297286694852
141913,GPN,88.87,0.002524373551955822,2.8456907701663434,2.84,0.005690770166343562,BUY,0.005690770166343562
143912,AXON,748.28,0.006861959022535577,0.918699006521298,0.907137947,0.011561059521298045,BUY,0.011561059521298045
144435,BG,84.22,0.006861959022535577,8.162480320586047,8.139776863,0.022703457586047193,BUY,0.022703457586047193
145552,CNC,29.04,0.006861959022535577,23.672317238283636,23.812046362,-0.13972912371636426,SELL,0.13972912371636426
148349,TDG,1400.0,0.006861959022535577,0.491031494714112,0.491078789,-4.729428588801099e-05,SELL,4.729428588801099e-05
149337,NDAQ,94.74,0.006861959022535577,7.256112440360532,7.255998923,0.00011351736053200057,BUY,0.00011351736053200057
152149,MOH,180.83,0.002524373551955822,1.3985319844311395,1.400929849,-0.002397864568860486,SELL,0.002397864568860486
160329,GOOGL,213.02,0.006861959022535577,3.2271340371784656,3.240179854,-0.013045816821534384,SELL,0.013045816821534384
160479,EXR,143.63,0.006861959022535577,4.786215223837337,4.79,-0.0037847761626625953,SELL,0.0037847761626625953
160991,DLR,167.65,0.006861959022535577,4.100471772142898,4.103905409,-0.0034336368571024067,SELL,0.0034336368571024067
163610,ICE,176.58,0.006861959022535577,3.893102800995338,3.886526738,0.00657606299533775,BUY,0.00657606299533775
163946,CF,86.6,0.002524373551955822,2.920283357328903,2.914213655,0.006069702328902693,BUY,0.006069702328902693
164046,GTE,4.09,0.006861959022535577,168.07924024443932,0.0,168.07924024443932,BUY,168.07924024443932
165927,TX,33.06,0.002524373551955822,7.64962307152701,7.621721505,0.027901566527010147,BUY,0.027901566527010147
165993,FIS,69.825,0.006861959022535577,9.845243001786706,9.855380152,-0.010137150213294532,SELL,0.010137150213294532
166385,PAC,241.41,0.002524373551955822,1.0475810394958078,1.038988338,0.00859270149580782,BUY,0.00859270149580782
170617,META,738.21,0.006861959022535577,0.9312310759807599,0.929628037,0.0016030389807599743,BUY,0.0016030389807599743
170841,PSX,133.61,0.002524373551955822,1.892796487872786,1.899226395,-0.0064299071272138075,SELL,0.0064299071272138075
171067,PANW,190.46,0.006861959022535577,3.609388284152876,3.599540012,0.009848272152876092,BUY,0.009848272152876092
175263,WU,8.67,0.006861959022535577,79.28997607840333,79.376923326,-0.08694724759666883,SELL,0.08694724759666883
176567,SMCI,41.545,0.006861959022535577,16.546975390534524,16.409160887,0.13781450353452485,BUY,0.13781450353452485
178310,TDC,20.98,0.002524373551955822,12.054172485447234,11.953309804,0.10086268144723398,BUY,0.10086268144723398
179657,HI,25.35,0.002524373551955822,9.976194822275462,9.94032417,0.03587065227546127,BUY,0.03587065227546127
180112,SB,4.235,0.002524373551955822,59.71582969177874,59.853691572,-0.13786188022126566,SELL,0.13786188022126566
180652,VRSK,268.07,0.006861959022535577,2.564420086543652,2.567015271,-0.0025951844563478765,SELL,0.0025951844563478765
